img,descr
https://st.hzcdn.com/fimgs/eca153ae009c3309_6978-w360-h360-b0-p0--.jpg,"a mid-sized transitional beige two-story mixed siding and shingle house exterior photo in new york with a hip roof, a shingle roof and a red roof"
https://st.hzcdn.com/fimgs/e901c0410049414f_4254-w360-h360-b0-p0--.jpg,"a large arts and crafts gray one-story mixed siding house exterior photo in austin with a hip roof, a shingle roof and a black roof"
https://st.hzcdn.com/fimgs/f5313d75021ae60f_6385-w360-h360-b0-p0--.jpg,a mid-sized cottage beige one-story mixed siding and board and batten exterior home design in austin with a metal roof and a gray roof
https://st.hzcdn.com/fimgs/12313208021ae604_6385-w360-h360-b0-p0--.jpg,a mid-sized farmhouse beige one-story mixed siding and board and batten exterior home idea in austin with a metal roof and a gray roof
https://st.hzcdn.com/fimgs/b901889303cc19b2_0311-w360-h360-b0-p0--.jpg,a mid-sized beach style gray three-story wood and shingle exterior home design in philadelphia with a metal roof and a gray roof
https://st.hzcdn.com/fimgs/7b9178aa03e2bedf_0625-w360-h360-b0-p0--.jpg,"a mid-sized craftsman beige two-story mixed siding house exterior remodel in austin with a hip roof, a shingle roof and a gray roof"
https://st.hzcdn.com/fimgs/6bd1bb26003d56d7_3715-w360-h360-b0-p0--.jpg,"a large arts and crafts beige one-story mixed siding house exterior design in austin with a hip roof, a shingle roof and a black roof"
https://st.hzcdn.com/fimgs/d1118b0801dedd1a_5875-w360-h360-b0-p0--.jpg,a large contemporary gray three-story stucco exterior home idea with a shingle roof and a brown roof
https://st.hzcdn.com/fimgs/c49100580fdba2ff_2459-w360-h360-b0-p0--.jpg,"a mid-sized coastal white one-story stucco house exterior idea in other with a hip roof, a tile roof and a gray roof"
https://st.hzcdn.com/fimgs/7f21b99701f31662_9406-w360-h360-b0-p0--.jpg,a large 1950s beige one-story mixed siding exterior home photo in austin with a metal roof and a black roof
https://st.hzcdn.com/fimgs/dee15b4c0086b4ae_7933-w360-h360-b0-p0--.jpg,"a large contemporary white two-story mixed siding house exterior idea in grand rapids with a hip roof, a metal roof and a black roof"
https://st.hzcdn.com/fimgs/17e1688f03d81ffd_0424-w360-h360-b0-p0--.jpg,"a mid-sized craftsman beige one-story mixed siding house exterior remodel in austin with a hip roof, a shingle roof and a gray roof"
https://st.hzcdn.com/fimgs/pictures/haeuser/eingangsansicht-mit-zuwegung-und-solitaerbaeumen-architektur-s-r-img~45212a030f8eeb1c_3061-1-2f16105-w360-h360-b0-p0.jpg,a mid-sized contemporary white three-story stucco exterior home remodel in essen with a gray roof
https://st.hzcdn.com/fimgs/34d11ee700052559_3542-w360-h360-b0-p0--.jpg,"a large coastal gray one-story wood house exterior idea in sydney with a shed roof, a metal roof and a gray roof"
https://st.hzcdn.com/fimgs/eb7175310182eabf_0947-w360-h360-b0-p0--.jpg,"a large craftsman beige one-story mixed siding house exterior idea in austin with a hip roof, a shingle roof and a black roof"
https://st.hzcdn.com/fimgs/d311beb203eaa7a5_9904-w360-h360-b0-p0--.jpg,"a mid-sized arts and crafts beige two-story mixed siding house exterior design in austin with a hip roof, a shingle roof and a gray roof"
https://st.hzcdn.com/fimgs/08c16529013ba06a_6733-w360-h360-b0-p0--.jpg,a mid-sized brown one-story wood and clapboard exterior home idea in salt lake city with a tile roof and a gray roof
https://st.hzcdn.com/fimgs/4cb1bf540148a17a_3976-w360-h360-b0-p0--.jpg,a large rustic brown two-story wood and board and batten exterior home remodel with a metal roof and a brown roof
https://st.hzcdn.com/fimgs/pictures/haeuser/individuelle-massivhaeuser-pro-familien-haus-gmbh-img~2c51d99e076966cc_0648-1-2137cbe-w360-h360-b0-p0.jpg,a remo fuhrmannlarge elegant yellow three-story stucco exterior home photo in frankfurt with a tile roof and a black roof
https://st.hzcdn.com/fimgs/de41dab3014e1f86_2273-w360-h360-b0-p0--.jpg,a mid-sized mountain style brown two-story wood and board and batten exterior home design with a metal roof and a brown roof
https://st.hzcdn.com/fimgs/d2f1035503b4368f_7326-w360-h360-b0-p0--.jpg,a large trendy multicolored two-story mixed siding and clapboard exterior home design in essex with a tile roof and a gray roof
https://st.hzcdn.com/fimgs/868109730011dbd9_8146-w360-h360-b0-p0--.jpg,a large minimalist white one-story stucco exterior home design in christchurch with a metal roof and a black roof
https://st.hzcdn.com/fimgs/dbd13c750fbee40b_5452-w360-h360-b0-p0--.jpg,"a mid-sized minimalist white one-story stucco house exterior photo in atlanta with a hip roof, a shingle roof and a gray roof"
https://st.hzcdn.com/fimgs/7cf11ec1000dea07_1313-w360-h360-b0-p0--.jpg,a large trendy white one-story wood exterior home photo in dc metro with a shingle roof and a black roof
https://st.hzcdn.com/fimgs/9e71f62504442037_1434-w360-h360-b0-p0--.jpg,"a ohio city housemid-sized trendy black two-story wood and shingle house exterior photo in cleveland with a hip roof, a shingle roof and a black roof"
https://st.hzcdn.com/fimgs/e8f1a69a028c88c5_4945-w360-h360-b0-p0--.jpg,"a small minimalist multicolored one-story brick house exterior design in perth with a shed roof, a metal roof and a gray roof"
https://st.hzcdn.com/fimgs/653161ef02520413_7279-w360-h360-b0-p0--.jpg,a mid-sized elegant white two-story mixed siding and clapboard exterior home photo in seattle with a shingle roof and a black roof
https://st.hzcdn.com/fimgs/a021475e0477c13d_0338-w360-h360-b0-p0--.jpg,a mid-sized danish black split-level wood and board and batten exterior home photo in portland with a metal roof and a black roof
https://st.hzcdn.com/fimgs/1bf121c70fd67568_3966-w360-h360-b0-p0--.jpg,a large elegant multicolored two-story stucco exterior home photo in chicago with a shingle roof and a gray roof
https://st.hzcdn.com/fimgs/fe51a91f01d605f7_3889-w360-h360-b0-p0--.jpg,"a large craftsman beige one-story mixed siding house exterior remodel in austin with a hip roof, a shingle roof and a black roof"
https://st.hzcdn.com/fimgs/6b41f39b02acde28_1082-w360-h360-b0-p0--.jpg,"a mid-sized scandinavian white one-story brick house exterior remodel in dallas with a hip roof, a shingle roof and a gray roof"
https://st.hzcdn.com/fimgs/6ac15793044a14bb_6575-w360-h360-b0-p0--.jpg,a large white two-story mixed siding exterior home remodel in adelaide with a metal roof and a gray roof
https://st.hzcdn.com/fimgs/2c91032201436d43_4842-w360-h360-b0-p0--.jpg,a large modern beige three-story brick and shingle exterior home idea in denver with a tile roof and a gray roof
https://st.hzcdn.com/fimgs/7591149403178f50_8407-w360-h360-b0-p0--.jpg,"a large transitional white two-story brick house exterior photo in houston with a hip roof, a shingle roof and a gray roof"
https://st.hzcdn.com/fimgs/aef1a9ee004aa1ef_3918-w360-h360-b0-p0--.jpg,a mid-sized multicolored split-level wood exterior home remodel in orange county with a mixed material roof and a black roof
https://st.hzcdn.com/fimgs/d761ae34021ae60d_6385-w360-h360-b0-p0--.jpg,a mid-sized country beige one-story mixed siding and board and batten exterior home idea in austin with a metal roof and a gray roof
https://st.hzcdn.com/fimgs/01a1cd7a015d978f_8675-w360-h360-b0-p0--.jpg,a mid-sized scandinavian gray one-story wood and clapboard exterior home remodel in toronto with a shingle roof and a gray roof
https://st.hzcdn.com/fimgs/4321940200c11639_1460-w360-h360-b0-p0--.jpg,a small contemporary red two-story brick exterior home idea with a tile roof and a red roof
https://st.hzcdn.com/fimgs/9b71bdda03891a34_9526-w360-h360-b0-p0--.jpg,a large transitional beige one-story stucco exterior home idea in phoenix with a tile roof and a gray roof
https://st.hzcdn.com/fimgs/a1c1ad67035c0657_5550-w360-h360-b0-p0--.jpg,a large trendy white two-story mixed siding exterior home design in other with a mixed material roof and a black roof
https://st.hzcdn.com/fimgs/89b15a4a02d9c024_4485-w360-h360-b0-p0--.jpg,"a large arts and crafts beige two-story mixed siding house exterior design in austin with a hip roof, a shingle roof and a black roof"
https://st.hzcdn.com/fimgs/b68184bc0318b2db_2385-w360-h360-b0-p0--.jpg,"a large elegant beige two-story brick house exterior photo in houston with a hip roof, a shingle roof and a black roof"
https://st.hzcdn.com/fimgs/bc110fa702f3a626_1022-w360-h360-b0-p0--.jpg,"a small trendy white one-story mixed siding tiny house design in dc metro with a shed roof, a shingle roof and a black roof"
https://st.hzcdn.com/fimgs/pictures/exteriors/woodside-wright-jenkins-home-design-img~32f13f0d0f9994d8_8418-1-62f5069-w360-h360-b0-p0.jpg,"a large craftsman gray one-story mixed siding house exterior remodel in other with a hip roof, a shingle roof and a gray roof"
https://st.hzcdn.com/fimgs/e7315c640346b1a5_4709-w360-h360-b0-p0--.jpg,a large transitional red two-story brick exterior home photo in toronto with a mixed material roof and a black roof
https://st.hzcdn.com/fimgs/b4c183a6020dc5ac_0553-w360-h360-b0-p0--.jpg,a mid-sized transitional white two-story brick and shingle exterior home photo in other with a shingle roof and a gray roof
https://st.hzcdn.com/fimgs/e1d136dd0fe3aafb_0800-w360-h360-b0-p0--.jpg,"a mid-sized mountain style brown two-story mixed siding house exterior photo in edmonton with a shed roof, a metal roof and a black roof"
https://st.hzcdn.com/fimgs/99b1a380010954d5_8544-w360-h360-b0-p0--.jpg,"a large beige three-story stucco and clapboard exterior home remodel in stuttgart with a shed roof, a tile roof and a gray roof"
https://st.hzcdn.com/fimgs/83712f040fd6c97c_3534-w360-h360-b0-p0--.jpg,a large ornate beige three-story wood and clapboard exterior home photo in chicago with a shingle roof and a black roof
https://st.hzcdn.com/fimgs/0191209002dae7f0_3396-w360-h360-b0-p0--.jpg,"a large craftsman beige two-story mixed siding house exterior remodel in austin with a hip roof, a shingle roof and a black roof"
https://st.hzcdn.com/fimgs/baa197e802aa402a_2639-w360-h360-b0-p0--.jpg,"a large arts and crafts gray two-story mixed siding house exterior photo in austin with a hip roof, a shingle roof and a black roof"
https://st.hzcdn.com/fimgs/c291572202699a1d_8674-w360-h360-b0-p0--.jpg,a mid-sized modern gray one-story stucco exterior home idea in los angeles with a mixed material roof and a black roof
https://st.hzcdn.com/fimgs/ba61a7e30232b9f3_8059-w360-h360-b0-p0--.jpg,a large country white two-story mixed siding and board and batten exterior home design in portland with a shingle roof and a black roof
https://st.hzcdn.com/fimgs/67f1550001930fe9_7341-w360-h360-b0-p0--.jpg,a small trendy gray one-story brick exterior home design in canberra - queanbeyan with a tile roof and a brown roof
https://st.hzcdn.com/fimgs/9a9193cf014e12c1_2286-w360-h360-b0-p0--.jpg,a mid-sized mountain style brown one-story wood and board and batten exterior home design with a metal roof and a gray roof
https://st.hzcdn.com/fimgs/8f21aa4e02bb678b_9121-w360-h360-b0-p0--.jpg,a mid-sized transitional white two-story brick and clapboard exterior home remodel in dallas with a shingle roof and a brown roof
https://st.hzcdn.com/fimgs/8211784a01f9b27f_7553-w360-h360-b0-p0--.jpg,a small craftsman beige two-story mixed siding and shingle exterior home idea in calgary with a shingle roof and a gray roof
https://st.hzcdn.com/fimgs/3f210b2b0fd6b0b7_3922-w360-h360-b0-p0--.jpg,"a mid-sized transitional gray one-story mixed siding and clapboard house exterior design in chicago with a hip roof, a shingle roof and a gray roof"
https://st.hzcdn.com/fimgs/2fc1a68f03599cdc_7247-w360-h360-b0-p0--.jpg,a mid-sized trendy black two-story wood and clapboard exterior home design in montreal with a metal roof and a black roof
https://st.hzcdn.com/fimgs/82b108880fd3a7cd_4334-w360-h360-b0-p0--.jpg,"a mid-sized trendy red two-story mixed siding house exterior design in portland with a shed roof, a metal roof and a gray roof"
https://st.hzcdn.com/fimgs/b6215b7702bc6e93_0598-w360-h360-b0-p0--.jpg,a mid-sized rustic brown one-story wood and board and batten exterior home remodel in barcelona with a brown roof
https://st.hzcdn.com/fimgs/bd714a5801f40546_9103-w360-h360-b0-p0--.jpg,a large mid-century modern black one-story mixed siding and board and batten exterior home remodel in austin with a metal roof and a black roof
https://st.hzcdn.com/fimgs/c6e1cbc6007d2413_8780-w360-h360-b0-p0--.jpg,a small beige two-story stucco exterior home idea in tokyo with a metal roof and a black roof
https://st.hzcdn.com/fimgs/76816f0601f40504_9102-w360-h360-b0-p0--.jpg,a large mid-century modern beige one-story mixed siding and board and batten exterior home design in austin with a metal roof and a black roof
https://st.hzcdn.com/fimgs/4c2148e2023377c8_7551-w360-h360-b0-p0--.jpg,a mid-sized minimalist white one-story stucco exterior home photo in san diego with a mixed material roof and a gray roof
https://st.hzcdn.com/fimgs/d6a18f25006baa6b_0452-w360-h360-b0-p0--.jpg,a small cottage brown one-story wood and board and batten exterior home design in tampa with a metal roof and a gray roof
https://st.hzcdn.com/fimgs/pictures/exteriors/kirkwall-in-ocean-ridge-southern-comfort-homes-inc-img~7a4179300fa59c96_7209-1-4337408-w360-h360-b0-p0.jpg,a mid-sized coastal gray two-story mixed siding and clapboard exterior home remodel in other with a shingle roof and a gray roof
https://st.hzcdn.com/fimgs/cc115a3702cda42f_4563-w360-h360-b0-p0--.jpg,a large transitional multicolored three-story mixed siding exterior home photo in toronto with a mixed material roof and a black roof
https://st.hzcdn.com/fimgs/b791cecb01368bd4_7741-w360-h360-b0-p0--.jpg,"a mid-sized traditional white two-story brick house exterior idea in birmingham with a clipped gable roof, a shingle roof and a brown roof"
https://st.hzcdn.com/fimgs/57819e000035843c_5719-w360-h360-b0-p0--.jpg,a mid-sized mediterranean beige two-story stucco exterior home remodel in los angeles with a shingle roof and a gray roof
https://st.hzcdn.com/fimgs/04c13f020320b669_8301-w360-h360-b0-p0--.jpg,a exterior of a mountain modern house with a minimalist design and xeriscapingmid-sized minimalist white one-story stucco exterior home photo in denver with a metal roof and a black roof
https://st.hzcdn.com/fimgs/28e15e490fd017e1_4121-w360-h360-b0-p0--.jpg,"a large transitional white one-story stucco house exterior design in los angeles with a hip roof, a shingle roof and a gray roof"
https://st.hzcdn.com/fimgs/e301cf620418167b_0220-w360-h360-b0-p0--.jpg,a large white two-story mixed siding and board and batten exterior home photo in other with a metal roof and a black roof
https://st.hzcdn.com/fimgs/dc61fce40230fe3c_8816-w360-h360-b0-p0--.jpg,"a mid-sized coastal white one-story mixed siding and board and batten house exterior idea in san diego with a hip roof, a mixed material roof and a black roof"
